pairid,argid,propid_to,propid_from,text_to,text_from,relation,normarg_nneu2_4_0,normarg_nneu2_4_1,normarg_nneu2_4_2,normarg_nneu2_4_3
01151_18#01151_18_15,01151,01151_18,01151_18_15,Single-payer health care is a good idea.,"Securing a ""right"" to universal health means impeding on other rights",-1,0.17011679406292085,0.27685169233886675,0.03362571303803818,0.6255323782955985
01151_18#01151_18_16,01151,01151_18,01151_18_16,Single-payer health care is a good idea.,Universal healthcare helps foster greater equality across classes.,1,0.06359412047346844,0.8004373933115911,0.007815902864308956,0.13780056322943435
01151_18#01151_18_17,01151,01151_18,01151_18_17,Single-payer health care is a good idea.,People should pay only for health services they themselves receive,-1,0.7618917410840297,0.00022106313830339198,0.15987997495626322,0.00025814534358814745
01151_18#01151_18_18,01151,01151_18,01151_18_18,Single-payer health care is a good idea.,Whether health care is a right under i-law is inconsequential.,-1,0.04606009174900437,0.3784276284156702,0.04626582534700363,0.5299072378525448
01151_18#01151_18_19,01151,01151_18,01151_18_19,Single-payer health care is a good idea.,Universal health care systems suffer from inequality of care,-1,0.03506079617068881,0.37048250895249296,0.031337879855791236,0.5320145937583916
01151_18#01151_18_2,01151,01151_18,01151_18_2,Single-payer health care is a good idea.,Universal health care protects healthy citizens from many health risks,1,0.12078807346681582,0.7312858775241302,0.017326503778351095,0.17148954220877677
01151_18#01151_18_3,01151,01151_18,01151_18_3,Single-payer health care is a good idea.,Government-funded universal health care would violate patient privacy,-1,0.02750212678207037,0.23983857080587262,0.09409015341286171,0.670308558177724
01151_18#01151_18_4,01151,01151_18,01151_18_4,Single-payer health care is a good idea.,Universal health care violates individual freedom and responsibility,-1,0.08996949243379218,0.09906273194682315,0.26224552543890756,0.2512197291579724
01151_18#01151_18_5,01151,01151_18,01151_18_5,Single-payer health care is a good idea.,Health care is a basic human right or entitlement,1,0.2292522448213859,0.5774429457629381,0.0434434550922216,0.2578400189332916
01151_18#01151_18_6,01151,01151_18,01151_18_6,Single-payer health care is a good idea.,"Universal health care is a legitimate ""burden"" on the tax payer.",1,0.05881738882284839,0.2811932834335437,0.01293558426866015,0.6331894589959064
01151_18#01151_18_7,01151,01151_18,01151_18_7,Single-payer health care is a good idea.,People leading healthy lives will be burdened by the unhealthy,-1,0.039717152165994946,0.2504216409807564,0.013949111918627147,0.6057533680372847
01151_18#01151_18_8,01151,01151_18,01151_18_8,Single-payer health care is a good idea.,"Whether universal health care is a legitimate ""burden"" on the tax payer should be considered inconsequential.",-1,0.6022637107193891,0.0004050965016756889,0.29505280151097796,0.0007291702497123498
01151_18#01151_18_9,01151,01151_18,01151_18_9,Single-payer health care is a good idea.,Government-funded universal health care is no right,-1,0.21069969297199612,0.43087289257127503,0.2281426873438845,0.4499358171634681
01190_1#01190_1_1,01190,01190_1,01190_1_1,"Gene patents, particularly related to food and agricultural products, are a good idea.",Little evidence exists that gene patents hurt research,1,0.014992706435770447,0.4324879158834863,0.016021203705894414,0.4544963663446388
01190_1#01190_1_10,01190,01190_1,01190_1_10,"Gene patents, particularly related to food and agricultural products, are a good idea.","Patent licenses are very costly, impair R and D",-1,0.019473206422571988,0.2742370616710982,0.04169057063058263,0.5564535164918082
01190_1#01190_1_2,01190,01190_1,01190_1_2,"Gene patents, particularly related to food and agricultural products, are a good idea.",Gene patents allow others to use and profit-from invention,1,0.042607921524756794,0.5370041765976347,0.004922870524311581,0.3029310184616617
01190_1#01190_1_3,01190,01190_1,01190_1_3,"Gene patents, particularly related to food and agricultural products, are a good idea.",Gene patent are a necessary evil.,1,0.08651621665534737,0.41168091097758414,0.08677928285113932,0.4198518967378326
01190_1#01190_1_4,01190,01190_1,01190_1_4,"Gene patents, particularly related to food and agricultural products, are a good idea.",Gene patenting can violate freedom of thought.,-1,0.012760591658552294,0.3013439887474815,0.025170111613107466,0.5584664468576526
01190_1#01190_1_5,01190,01190_1,01190_1_5,"Gene patents, particularly related to food and agricultural products, are a good idea.",Gene patent monopolies impair research and development,-1,0.035199303627087536,0.26982706103493065,0.0864449071692256,0.5932061084072265
01190_1#01190_1_6,01190,01190_1,01190_1_6,"Gene patents, particularly related to food and agricultural products, are a good idea.",Gene patents impair research on diseases,-1,0.03891270779182209,0.37602432795185564,0.053889499060980416,0.48810079469570444
01190_1#01190_1_7,01190,01190_1,01190_1_7,"Gene patents, particularly related to food and agricultural products, are a good idea.",Gene patenting invites malicious lawsuits from patent-holders,-1,0.012684560856411661,0.22708864374430307,0.02662889266457069,0.629304474637645
01190_1#01190_1_8,01190,01190_1,01190_1_8,"Gene patents, particularly related to food and agricultural products, are a good idea.",Patents provide incentive for R&D investment in product,1,0.04453951321547196,0.709608589461045,0.004608637436530235,0.13804247661189384
01190_1#01190_1_9,01190,01190_1,01190_1_9,"Gene patents, particularly related to food and agricultural products, are a good idea.",Gene patents do not offer monopoly power to inventors,1,0.013604906032654815,0.398353123660542,0.050706983197381886,0.49543796944075813
00138_2#00138_2_1,00138,00138_2,00138_2_1,Israels 2008/2009 military bombing and invasion of Gaza was justified.,Israel need not work with the illegitimate Hamas regime,1,0.6038938604411226,0.000515802412412045,0.27700377957679206,0.00028039641283930054
00138_2#00138_2_2,00138,00138_2,00138_2_2,Israels 2008/2009 military bombing and invasion of Gaza was justified.,Israeli strikes ignore history; no military solution with Palestinians,-1,0.08295646800837433,0.5671202687720979,0.03429105675486633,0.33522106726619116
00138_2#00138_2_3,00138,00138_2,00138_2_3,Israels 2008/2009 military bombing and invasion of Gaza was justified.,"Israeli attacks in Gaza undermine peace process, long-term security",-1,0.06381276910486816,0.5734091227142409,0.030677631362660523,0.3361260328733673
00138_2#00138_2_4,00138,00138_2,00138_2_4,Israels 2008/2009 military bombing and invasion of Gaza was justified.,Israeli attacks may force Hamas to accept a more durable ceasefire,1,0.030646400398326966,0.4686204947851337,0.045405474259508846,0.4309015861249865
00138_2#00138_2_5,00138,00138_2,00138_2_5,Israels 2008/2009 military bombing and invasion of Gaza was justified.,Defeating Hamas is key to long-term Israeli/Palestinian solution,1,0.05385828720629251,0.4913478139187196,0.047157354511814145,0.45479252276451876
00138_2#00138_2_7,00138,00138_2,00138_2_7,Israels 2008/2009 military bombing and invasion of Gaza was justified.,Hamas was democratically elected; Israel must make peace with them,-1,0.502074220852915,0.0009948565824933655,0.3931796817692741,0.0009244796277302721
00178_3#00178_3_1,00178,00178_3,00178_3_1,The American Jobs Act is good.,Jobs Act should include more for the long-term unemployed.,-1,0.681012882234959,0.0009515344055839533,0.20102392535160613,0.0003216733503851643
00178_3#00178_3_2,00178,00178_3,00178_3_2,The American Jobs Act is good.,"Jobs Act rebalances tax code between wealthy, middle class.",1,0.07143683245562941,0.3538875688349525,0.03143084419509407,0.5439438142475529
00178_3#00178_3_3,00178,00178_3,00178_3_3,The American Jobs Act is good.,"Jobs Act ends egregious tax cuts, loop holes for wealthiest.",1,0.05125928019824913,0.47811755633943764,0.1262093087897648,0.427011742390032
00178_3#00178_3_4,00178,00178_3,00178_3_4,The American Jobs Act is good.,"American Jobs Act cuts payroll tax, relieves working families.",1,0.09477192001488859,0.5688884342471723,0.06403051567656236,0.32736218908794823
00178_3#00178_3_5,00178,00178_3,00178_3_5,The American Jobs Act is good.,Rebuilding middle class worth increasing taxes on wealthiest,1,0.09348140539266728,0.40984627332540946,0.016132722632022225,0.15950762129219415
00178_3#00178_3_6,00178,00178_3,00178_3_6,The American Jobs Act is good.,Jobs Act focuses subsidies on those needing them most.,1,0.04785440589248105,0.5668139664334971,0.018480239477744978,0.3213235090482547
00178_3#00178_3_7,00178,00178_3,00178_3_7,The American Jobs Act is good.,Jobs Act is class warfare; taking hard-earned money.,-1,0.019726340884776424,0.4730623172573856,0.026172446257729718,0.3794662761865674
00213_4#00213_4_1,00213,00213_4,00213_4_1,Military tribunals in the US were justified.,"As a result, most defendants are unlikely to have civilian attorneys",-1,0.03654814227903576,0.5302211968549131,0.023137160142446017,0.34866559985922513
00213_4#00213_4_3,00213,00213_4,00213_4_3,Military tribunals in the US were justified.,"An ""extraordinary"" emergency may call for circumvented certain more ordinary legal procedures:",1,0.02281613144952287,0.3527472219887199,0.022147181989731944,0.3603028583022179
00213_4#00213_4_7,00213,00213_4,00213_4_7,Military tribunals in the US were justified.,"(<- counter) Opinion that there are never ""extraordinary"" circumstances that justify setting aside certain ordinary legal procedures: On Ex Parte Milligan",-1,0.1550833755334437,0.20968293224307843,0.09783361188502006,0.2352756274030213
00213_4#00213_4_8,00213,00213_4,00213_4_8,Military tribunals in the US were justified.,Unfair supply of attorneys:,-1,0.04577402189209451,0.4690754588244118,0.029786139130490673,0.2789853020587975
00246_8#00246_8_1,00246,00246_8,00246_8_1,The farming and consumption of veal is acceptable.,Veal is low in fat,1,0.056976426488098565,0.4479955268502632,0.04873500022750092,0.4400477129707471
00246_8#00246_8_2,00246,00246_8,00246_8_2,The farming and consumption of veal is acceptable.,Veal is easy and fast to cook,1,0.07461094835492596,0.6221164671173764,0.018038775534943582,0.26779196844197545
00246_8#00246_8_3,00246,00246_8,00246_8_3,The farming and consumption of veal is acceptable.,Veal calves require antibiotics and medicine that are passed onto consumers,-1,0.3145025061450903,0.017325408741563506,0.07119851532663675,0.01361137337141248
00246_8#00246_8_4,00246,00246_8,00246_8_4,The farming and consumption of veal is acceptable.,Veal tastes very nice.,1,0.1305837725785447,0.5200651527337198,0.039844264653994675,0.23026114304013384
00262_4#00262_4_1,00262,00262_4,00262_4_1,EU arms sales to China are justifiable.,"The current arms ban is purely symbolic, as China is already able to buy a range of military items from Europe.",1,0.01793398506168389,0.47182341326598776,0.012376631608818592,0.4655601392560679
00262_4#00262_4_2,00262,00262_4,00262_4_2,EU arms sales to China are justifiable.,The arms ban is strategically effective in preventing the Chinese military from gaining access to the best modern technologies.,-1,0.012878516762611245,0.47096672188989486,0.013319210721483045,0.4721033146185586
00262_4#00262_4_3,00262,00262_4,00262_4_3,EU arms sales to China are justifiable.,China poses a threat to regional and international peace and should not be encouraged and helped by European arms sales.,-1,0.6158506342868418,0.0011079729693786182,0.2986237782017922,0.0005923097030294503
00262_4#00262_4_4,00262,00262_4,00262_4_4,EU arms sales to China are justifiable.,Lifting the arms ban will strengthen China militarily.,-1,0.025117156093830736,0.6335869242161393,0.010351242772988418,0.31129340630087365
00262_4#00262_4_5,00262,00262_4,00262_4_5,EU arms sales to China are justifiable.,Lifting the arms ban will not strengthen China militarily.,1,0.021943991091700588,0.5510890945287956,0.014266848406135887,0.3869025809920678
00347_3#00347_3_1,00347,00347_3,00347_3_1,Pornography does offer a valuable public service.,Modern porn increasingly crosses fantasy-reality boundary,-1,0.027573502173373163,0.4369115674337394,0.028512763100866135,0.4335925667365864
00347_3#00347_3_2,00347,00347_3,00347_3_2,Pornography does offer a valuable public service.,Pornography normalizes aberrant sexual behavior,-1,0.02748523728655971,0.4544216431105486,0.031105261201825614,0.4310083640641553
00347_3#00347_3_3,00347,00347_3,00347_3_3,Pornography does offer a valuable public service.,Pornography increases likelihood of breakup/divorce,-1,0.037571786412416645,0.4602433411039134,0.03555626567266514,0.4599442047744796
00347_3#00347_3_4,00347,00347_3,00347_3_4,Pornography does offer a valuable public service.,Pornography encourages promiscuity and shallow relationships.,-1,0.02828832875859844,0.4944712927229969,0.037822076201204445,0.3925409013607649
00347_3#00347_3_5,00347,00347_3,00347_3_5,Pornography does offer a valuable public service.,Watching pornography can amount to adultery,-1,0.009011133686251591,0.5482580517785461,0.020451545130066126,0.2900220242964756
