pairid,argid,propid_to,propid_from,text_to,text_from,relation,nli_50K_ent,nli_50K_con,nli_50K_neu
00389_3#00389_3_5,00389,00389_3,00389_3_5,Needle exchanges are a good idea. They do improve public health/safety.,"Needle exchanges don""t save lives; cause drug-related deaths",-1,0.0016876306617632508,0.9892834424972534,0.00902889110147953
01190_3#01190_3_3,01190,01190_3,01190_3_3,"Gene patents, particularly related to food and agricultural products, are a good idea.",Gene patents and bio-engineering may harm environment/society.,-1,0.0031266300939023495,0.5494539737701416,0.4474194049835205
00206_1#00206_1_7,00206,00206_1,00206_1_7,Market mechanisms are preferable to regulatory approaches in reducing carbon emissions.,Firms often calculate that non-compliance with regulations is more cost-effective:,1,0.0005554734962061048,0.0032269826624542475,0.9962175488471985
00272_12#00272_12_4,00272,00272_12,00272_12_4,Male circumcision is beneficial and/or ethically sound.,Circumcision always risks permanent injury and disfigurement,-1,0.0005770493298768997,0.9931812882423401,0.006241610273718834
00272_12#00272_12_5,00272,00272_12,00272_12_5,Male circumcision is beneficial and/or ethically sound.,All circumcisions leave scaring and disfiguration,-1,0.006299593020230532,0.7828540205955505,0.21084639430046082
00454_8#00454_8_4,00454,00454_8,00454_8_4,Barack Obama is justified in his willingness to talk to foreign leaders without preconditions.,Talking with all Muslim leaders shows Muslims US is listening,1,0.008332849480211735,0.11600109934806824,0.875666081905365
00782_12#00782_12_6,00782,00782_12,00782_12_6,The Roman Catholic Churchs contraception policy is justifiable.,Pope Paul VI ruled against contraception in the 1960s; this ruling stands.,1,0.09884403645992279,0.18454356491565704,0.7166124582290649
00448_4#00448_4_2,00448,00448_4,00448_4_2,George W. Bushs economic stimulus plan is justified and beneficial for the U.S economy.,Increasing food stamp benefits will not stimulate the economy,-1,0.01026939321309328,0.904755711555481,0.08497489988803864
00547_2#00547_2_10,00547,00547_2,00547_2_10,"The Dalai Lamas ""middle way"" is the best approach for Tibet.","The ""Middle Way"" is just a front for seeking Tibetan independence",-1,0.0007598744705319405,0.9652198553085327,0.03402022272348404
00578_3#00578_3_22,00578,00578_3,00578_3_22,Global warming is chiefly caused by humans not by natural phenomenon.,"There is no scientific ""consensus"" that humans are the chief cause of global warming",-1,0.23209869861602783,0.31571313738822937,0.4521881639957428
01101_6#01101_6_10,01101,01101_6,01101_6_10,The Kyoto Protocol is a good treaty to combat global warming. It is a model for future treaties.,The Kyoto protocol would harm the American economy,-1,0.0024292482994496822,0.06533563137054443,0.9322351217269897
00567_6#00567_6_5,00567,00567_6,00567_6_5,The US and NATO mission in Libya is legal and justifiable.,"Troops needn""t be on ground to call Libya engagement war.",-1,0.024703554809093475,0.40295490622520447,0.5723415613174438
00567_6#00567_6_9,00567,00567_6,00567_6_9,The US and NATO mission in Libya is legal and justifiable.,"Under $1b in spending can hardly be called a ""war.""",1,0.00790619757026434,0.28151586651802063,0.7105779647827148
00578_1#00578_1_3,00578,00578_1,00578_1_3,Global warming is chiefly caused by humans not by natural phenomenon.,Ocean layers have warmed in a manner that indicates human-causes of global warming:,1,0.02521086111664772,0.3661860525608063,0.6086030602455139
00732_5#00732_5_12,00732,00732_5,00732_5_12,Torture is justified.,"A torture warrant allowed in only the ""ticking time-bomb"" scenario would settle the concerns of a slippery slope to abuse",1,0.051157984882593155,0.7321838140487671,0.21665820479393005
00791_2#00791_2_5,00791,00791_2,00791_2_5,Atheism is a sound (un)religious philosophy in the modern world.,The claim that the Nazi government was repressive of religion,1,0.0032000900246202946,0.6624130606651306,0.33438682556152344
00087_1#00087_1_10,00087,00087_1,00087_1_10,Biofuels as a solution to global warming are good.,"Not enough land exists for biofuels; can""t have an impact.",-1,0.0038248191121965647,0.028345098719000816,0.9678301811218262
00837_5#00837_5_1,00837,00837_5,00837_5_1,"Gene patents, particularly related to food and agricultural products, are a good idea.",No certainty that a patented gene sequence is unique to a species,-1,0.0010896272724494338,0.1313556283712387,0.8675547242164612
00837_5#00837_5_10,00837,00837_5,00837_5_10,"Gene patents, particularly related to food and agricultural products, are a good idea.","Uses of genes may be patentable, but not genes themselves",-1,0.0006750859320163727,0.01153582613915205,0.9877890944480896
00837_5#00837_5_11,00837,00837_5,00837_5_11,"Gene patents, particularly related to food and agricultural products, are a good idea.","Isolated gene sequences are new, not ""part of nature""",1,0.0008857323555275798,0.013140790164470673,0.9859734773635864
00494_6#00494_6_2,00494,00494_6,00494_6_2,Health insurance co-ops are a good model. They are a good alternative to public insurance.,Co-ops more politically feasible than public insurance,1,0.012031015008687973,0.04736205190420151,0.9406068921089172
00567_3#00567_3_4,00567,00567_3,00567_3_4,The US and NATO mission in Libya is legal and justifiable.,"US needn""t have been attacked to use force in Libya.",1,0.06836925446987152,0.3744964301586151,0.5571343302726746
00496_5#00496_5_2,00496,00496_5,00496_5_2,An international ban on cluster bombs is justified. The US was not wrong to reject it.,Over-armament with cluster bombs is threat to peace,1,0.009658163413405418,0.1347697526216507,0.8555721044540405
00496_5#00496_5_4,00496,00496_5,00496_5_4,An international ban on cluster bombs is justified. The US was not wrong to reject it.,Cluster bomb ban does not balance military and humanitarian needs,-1,0.008025185205042362,0.5664908289909363,0.4254840016365051
00915_3#00915_3_1,00915,00915_3,00915_3_1,The United States NSAs warrantless wiretapping program was justified.,Evidence that the program has aided in a number of domestic security achievements:,1,0.002265854738652706,0.0032221616711467505,0.9945119619369507
01073_9#01073_9_2,01073,01073_9,01073_9_2,Russia or Georgias actions in the 2008 South Ossetia war were legitimate.,South Ossetia has as much claim to independence as Kosovo,1,0.0025459860917180777,0.48316216468811035,0.5142918229103088
00231_7#00231_7_2,00231,00231_7,00231_7_2,Crime cameras are a good idea for cities around the world and in New Orleans.,Even broken cameras can offer a deterrent effect on crime.,1,0.001766603090800345,0.09426844865083694,0.9039648771286011
00547_8#00547_8_2,00547,00547_8,00547_8_2,"The Dalai Lamas ""middle way"" is the best approach for Tibet.","Tibet independence protesters have more leverage than ""widdle way"" voices",-1,0.0024698839988559484,0.9131441712379456,0.08438599109649658
00547_8#00547_8_3,00547,00547_8,00547_8_3,"The Dalai Lamas ""middle way"" is the best approach for Tibet.","Dalai Lama rightly supports Tibetan protests, but also non-violence",1,0.004832731559872627,0.0243102815002203,0.9708569645881653
00586_1#00586_1_7,00586,00586_1,00586_1_7,Abstinence-only education is a better idea than comprehensive sex education.,Abstinence-only is not effective at reducing teen sex rates,-1,0.006989282090216875,0.3533429801464081,0.6396677494049072
00586_1#00586_1_9,00586,00586_1,00586_1_9,Abstinence-only education is a better idea than comprehensive sex education.,"Abstinence may be effective, but teens will never follow it",-1,0.0022748238407075405,0.3324108123779297,0.6653143763542175
01026_8#01026_8_4,01026,01026_8,01026_8_4,Israels 2008/2009 military bombing and invasion of Gaza was justified.,"Gaza assault rightly preempts Hamas"" existential threat to Israel",1,0.010410387068986893,0.6307893395423889,0.3588002920150757
00120_2#00120_2_1,00120,00120_2,00120_2_1,Social networking sites are generally beneficial to our world.,Social networking sites have agreements that explicitly say that information can be used commercially in any way.,1,0.0006265683332458138,0.001055204658769071,0.9983181953430176
00586_5#00586_5_1,00586,00586_5,00586_5_1,Abstinence-only education is a better idea than comprehensive sex education.,Abstinence-only wrongly bashes all non-marital sex,-1,0.0033692936412990093,0.5509912967681885,0.445639431476593
00586_5#00586_5_2,00586,00586_5,00586_5_2,Abstinence-only education is a better idea than comprehensive sex education.,Abstinence-only is pushed by religious perspectives on marriage.,-1,0.0018568363739177585,0.0755138024687767,0.9226293563842773
01182_6#01182_6_5,01182,01182_6,01182_6_5,The US Dream Act is a good idea.,"DREAM doesn""t apply to future illegals; doesn""t incentivize immigration.",1,0.008166966959834099,0.6618973016738892,0.3299356997013092
00138_3#00138_3_8,00138,00138_3,00138_3_8,Israels 2008/2009 military bombing and invasion of Gaza was justified.,Israel indiscriminately targeted Gazan civilians in blockade.,-1,0.001161370426416397,0.02899574674665928,0.9698429107666016
00272_8#00272_8_5,00272,00272_8,00272_8_5,Male circumcision is beneficial and/or ethically sound.,Women are more likely to orgasm with circumcised men.,1,0.0034612619783729315,0.0006330176256597042,0.9959056377410889
00272_8#00272_8_8,00272,00272_8,00272_8_8,Male circumcision is beneficial and/or ethically sound.,A cultural preference for a circumcised penis is valid.,1,0.08093822002410889,0.002267468487843871,0.9167943596839905
01127_6#01127_6_2,01127,01127_6,01127_6_2,A manned mission to Mars is a good idea. Continued robotic mission is not best.,Willingness of astronauts to go to Mars does not justify mission,-1,0.0020853898022323847,0.9284894466400146,0.06942509859800339
01190_5#01190_5_10,01190,01190_5,01190_5_10,"Gene patents, particularly related to food and agricultural products, are a good idea.","Uses of genes may be patentable, but not genes themselves",-1,0.0006750859320163727,0.01153582613915205,0.9877890944480896
01190_5#01190_5_13,01190,01190_5,01190_5_13,"Gene patents, particularly related to food and agricultural products, are a good idea.",No certainty that a patented gene sequence is unique to a species,-1,0.0010896272724494338,0.1313556283712387,0.8675547242164612
01190_5#01190_5_8,01190,01190_5,01190_5_8,"Gene patents, particularly related to food and agricultural products, are a good idea.","Isolated gene sequences are new, not ""part of nature""",1,0.0008857323555275798,0.013140790164470673,0.9859734773635864
00277_6#00277_6_1,00277,00277_6,00277_6_1,Storing nuclear waste at Yucca Mountain is a good idea.,"Nuclear doesn""t emit carbon, but does emit other dangerous waste.",-1,0.0002542023139540106,0.008810264058411121,0.9909355044364929
00618_6#00618_6_2,00618,00618_6,00618_6_2,Health insurance co-ops are a good model. They are a good alternative to public insurance.,Co-ops more politically feasible than public insurance,1,0.012031015008687973,0.04736205190420151,0.9406068921089172
00839_5#00839_5_1,00839,00839_5,00839_5_1,A two-state solution is justified compared to a one-state solution.,Israelis/Palestinians are too intermingled for two state-solution,-1,0.06677810102701187,0.18938212096691132,0.7438398003578186
00272_9#00272_9_2,00272,00272_9,00272_9_2,Male circumcision is beneficial and/or ethically sound.,Myth: circumcision is necessary later if not done at birth,-1,0.0034515843726694584,0.02400866337120533,0.9725396633148193
00446_4#00446_4_2,00446,00446_4,00446_4_2,UN Convention on the Rights of Migrant Workers and their Families is good.,Migration policy should be crafted on a state-by-state basis.,-1,0.013521497137844563,0.1585085541009903,0.8279699087142944
00505_7#00505_7_12,00505,00505_7,00505_7_12,The United States NSAs warrantless wiretapping program was justified.,FISA authorized the president to conduct wartime electronic surveillance without warrants.,1,0.004988966975361109,0.1126691997051239,0.8823419213294983
00841_7#00841_7_1,00841,00841_7,00841_7_1,Military tribunals in the US were justified.,"DC Court of Appeals upheld the international legality of the tribunals on July 15, 2005:",1,0.008119174279272556,0.013718108646571636,0.9781627058982849
00841_7#00841_7_4,00841,00841_7,00841_7_4,Military tribunals in the US were justified.,"The Supreme Court ruled on June 29th, 2006 that the military tribunals violate the Geneva convention.",-1,0.005593127105385065,0.7193892598152161,0.2750175893306732
00281_8#00281_8_7,00281,00281_8,00281_8_7,The North American Free Trade Agreement (NAFTA) has been beneficial. It is a model.,Free trade increases the purchasing power of consumers,1,0.14208148419857025,0.001291165710426867,0.856627345085144
